"genes","pval","padj","log2err","ES","NES","size"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER",0.00455239719688291,0.0229339909162867,0.407017918923954,0.447932090612045,1.63609648645351,69
"REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER",0.924271844660194,1,0.047925896705813,0.224743067442488,0.662331562879101,26
"REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII",0.15625,0.328601472134595,0.155241966228839,0.499531729857873,1.29006539423776,15
"REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS",0.224171539961014,0.426125499422727,0.126875729929857,0.442451294342154,1.22357151406363,19
"REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE",0.30859375,0.538558027923211,0.105520936843198,0.404590123240315,1.12600148100086,20
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING",0.892008639308855,1,0.0544555953940371,-0.220710118937321,-0.731635023824453,37
"REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING",0.212253829321663,0.407983116916834,0.139599673451922,-0.36857953330739,-1.18566736783987,32
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",0.935543278084715,1,0.0449543067640062,0.199201722263603,0.720239413428181,66
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",0.694690265486726,0.948382614998943,0.0675188953767744,-0.220380922492909,-0.886896074015767,96
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",0.287846481876333,0.512182352093119,0.115734447701689,-0.320698299710291,-1.12570347374375,50
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",0.391498881431767,0.637101515755521,0.0992333343771191,-0.253988687755634,-1.02047156164742,97
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",1.21700754973134e-05,0.000194721207957014,0.593325476396405,0.570100078118931,2.06127005928383,66
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS",9.28614529368417e-08,3.09769405874321e-06,0.704975715167238,0.868261538290146,2.35655406354246,18
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING",0.0677618069815195,0.176324083665778,0.248911114434702,-0.471302208126334,-1.44057128437993,26
"REACTOME_CRISTAE_FORMATION",0.0110365529945594,0.0442346813409194,0.380730400722792,-0.499852964482721,-1.58836642667835,31
"REACTOME_CRMPS_IN_SEMA3A_SIGNALING",0.684317718940937,0.937421532795804,0.0642140881844605,-0.319014893601736,-0.84280107182097,16
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",0.0227791366044934,0.0761844033595097,0.352487857583619,0.58579862240618,1.58991969950367,18
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES",0.832402234636871,1,0.0508054139066364,0.230815755651319,0.775487552869441,46
"REACTOME_CTLA4_INHIBITORY_SIGNALING",0.0522243713733075,0.144594125252032,0.276500599254472,0.530980358330828,1.49873412942447,21
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION",0.231225296442688,0.435452535673612,0.12563992130984,0.411510347611363,1.19050592978202,24
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",0.621013133208255,0.883375722913592,0.0649407684612899,0.242653124586805,0.915897302836197,84
"REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1",0.068901303538175,0.17873230489799,0.234392647294686,0.409259892648023,1.37501858025961,46
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",0.446886446886447,0.698806015459651,0.080419996876154,0.28274098305791,0.992234384046607,56
"REACTOME_CYTOPROTECTION_BY_HMOX1",1,1,0.0517405459873163,-0.127939988874527,-0.536661977724271,120
"REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",0.0627306273062731,0.166615211968853,0.245041785430996,0.383607893846678,1.37248238292849,63
"REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES",0.06640625,0.175095272427644,0.245041785430996,0.521936379187911,1.45258399104502,20
"REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",0.391129032258065,0.637101515755521,0.0931454575337804,-0.343521890827725,-1.03661042876514,24
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",0.000620583863750034,0.00445893780598986,0.477270815362862,0.411421433186509,1.65939603746258,131
"REACTOME_DAG_AND_IP3_SIGNALING",0.875545851528384,1,0.055826471778749,-0.222313832451574,-0.748965161538409,40
"REACTOME_DAP12_INTERACTIONS",5.40748580940429e-06,9.57077134407839e-05,0.610526878385931,0.661354520824014,2.14512431435531,38
"REACTOME_DAP12_SIGNALING",0.000536900523586156,0.00403684604200118,0.477270815362862,0.628236506975151,1.91108073752948,29
"REACTOME_DARPP_32_EVENTS",0.961923847695391,1,0.0475434194201301,-0.205092235305251,-0.615060105389025,23
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",0.0553905721846135,0.150927989603852,0.321775918075361,0.379430523232242,1.40408573778666,71
"REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX",0.0927643784786642,0.224068547049913,0.199915231309662,0.402396071617843,1.32037722627221,41
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",0.567567567567568,0.830992046218986,0.0673623868166279,0.263677200496877,0.926309829216541,55
"REACTOME_DEADENYLATION_OF_MRNA",0.0670611439842209,0.175669740887132,0.245041785430996,0.484506057243462,1.41282073436384,25
"REACTOME_DEATH_RECEPTOR_SIGNALLING",0.00536787462565171,0.0261847542714718,0.407017918923954,0.378361465217356,1.54336174018562,138
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",0.985267034990792,1,0.0425877779273254,0.176998110910597,0.632179533965979,60
"REACTOME_DECTIN_2_FAMILY",0.0160604844251266,0.0585081399822464,0.352487857583619,0.570256788866881,1.6095949663703,21
"REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",0.0331820953331931,0.102730945304003,0.321775918075361,0.560532172878823,1.55999867657494,20
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS",0.942857142857143,1,0.0526973085708419,-0.19829890316595,-0.715169815040433,59
"REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS",0.276679841897233,0.497178511944714,0.11331290842208,0.395523270527274,1.1442550634819,24
"REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM",0.970986460348162,1,0.0454967810085007,0.208815800342344,0.589399140337253,21
"REACTOME_DEGRADATION_OF_AXIN",0.800738007380074,1,0.0521630305460055,0.230876848035694,0.802171676401015,53
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",0.938432835820896,1,0.0454059226590179,0.190407692016505,0.719733517876082,83
"REACTOME_DEGRADATION_OF_DVL",0.827740492170022,1,0.0596037042575973,-0.226316754074919,-0.801708239348226,55
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",0.839122486288848,1,0.0495901956956338,0.220928033884204,0.780360150359832,57
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",0.00103535801178952,0.00690169218163723,0.45505986738723,0.409321060284348,1.65163744826674,128
"REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA",0.46484375,0.71571906354515,0.0817515582532145,0.385815356419588,0.996387236550581,15
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",0.0144015950624625,0.0541798820871753,0.380730400722792,0.4568291832249,1.52324335583886,45
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",0.0764925373134328,0.193897432987155,0.222056046145248,0.430779217584567,1.37186811683696,35
"REACTOME_DEUBIQUITINATION",0.202830188679245,0.394611262021878,0.118815039412263,0.255755119979041,1.12431029693987,246
"REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE",0.425093632958801,0.675824535705567,0.0843144320642653,0.334474382136252,1.02259786714573,30
"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM",2.14520141391588e-06,4.42309569879563e-05,0.627256739718528,0.669691274866431,2.1974496530538,41
"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS",0.527383367139959,0.787727210067154,0.0770736734944102,-0.349045401058224,-0.955580020785606,18
"REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS",0.990118577075099,1,0.0455878202571231,0.193281078482894,0.51425625275357,17
"REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS",0.72140221402214,0.964441462596444,0.0570059526582387,0.238549957327376,0.855741715038328,64
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM",0.953874538745387,1,0.0441523058441465,0.207461151971016,0.651698404621726,33
"REACTOME_DISEASES_OF_DNA_REPAIR",0.748613678373383,0.982289323497343,0.0553642837725362,0.263761258002569,0.832102080748144,34
"REACTOME_DISEASES_OF_GLYCOSYLATION",0.00110865706083406,0.00724612458061476,0.45505986738723,0.395468392668252,1.61302053097991,139
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM",2.71248896029695e-06,5.37126526791475e-05,0.627256739718528,0.754786754209098,2.25225894724908,27
"REACTOME_DISEASES_OF_METABOLISM",0.00188653933350841,0.0110972901971083,0.45505986738723,0.343241099147621,1.49431169000732,232
"REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE",0.423791821561338,0.674290885539122,0.0840745577910723,0.312095962325257,1.01229312889838,38
"REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH",0.00844620492202025,0.0370447584299134,0.380730400722792,0.449115938645939,1.60685878359509,63
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",0.00837545879979448,0.0370447584299134,0.380730400722792,0.28940525797502,1.33474391522328,417
"REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS",0.446601941747573,0.698806015459651,0.0739901439101341,0.238505437224834,1.00432059776235,165
"REACTOME_DNA_DAMAGE_BYPASS",0.317073170731707,0.549520226571417,0.101350743797099,0.322263588334423,1.09137582845421,48
"REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER",1,1,0.042331839351853,0.133558679725098,0.433201803647666,38
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",0.00351559239423444,0.0184545532505745,0.431707695803346,0.495452971767355,1.68674940207231,49
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",0.320819112627986,0.553136401082735,0.0949751525905595,0.259303881023293,1.06712211697713,145
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",0.124542124542125,0.276146617610032,0.169570644405628,0.364288833266508,1.27841355781528,56
"REACTOME_DNA_METHYLATION",0.0524876674664875,0.144594125252032,0.321775918075361,0.513671615711173,1.49786756735272,25
"REACTOME_DNA_REPAIR",0.833333333333333,1,0.0413209506074822,0.194259386981416,0.875320949701343,302
"REACTOME_DNA_REPLICATION",0.123333333333333,0.273892523756088,0.161978948883402,0.290577254562029,1.20414129609292,150
"REACTOME_DNA_REPLICATION_PRE_INITIATION",0.133214920071048,0.292718624222466,0.160801401070022,0.30834667194536,1.20960692640697,107
"REACTOME_DNA_STRAND_ELONGATION",0.372477064220184,0.615006150061501,0.0905428948469474,0.339135890287396,1.05872783543554,32
"REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.00679101023567077,0.0313672528206502,0.407017918923954,-0.572167781487737,-1.71589907076819,23
"REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING",0.84180790960452,1,0.0508054139066364,0.2465033834956,0.74985751815425,29
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",0.0259874335244373,0.0846496206007729,0.352487857583619,0.531321630511564,1.58544633900017,27
"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING",0.178640776699029,0.361621005463622,0.143758989039275,0.418728846988327,1.23401951750665,26
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",0.973584905660377,1,0.0442407423477375,0.179829902725213,0.672025124986605,78
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1",0.921305182341651,1,0.0475434194201301,0.229212780176276,0.683963426884459,27
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2",0.702912621359223,0.952389820070152,0.060640400949416,0.285414305904068,0.841133412695236,26
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3",0.640159045725646,0.894701671174907,0.0662842187012672,0.305249768892798,0.872667376534194,23
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4",0.467196819085487,0.717347196042885,0.0824344091527096,0.34686049005542,0.991626742185455,23
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION",0.227871939736347,0.431167341033768,0.123257226381337,0.386022334805321,1.17427089975174,29
"REACTOME_DUAL_INCISION_IN_GG_NER",0.976102941176471,1,0.0429311093452583,0.187968326605274,0.615941577395626,40
"REACTOME_DUAL_INCISION_IN_TC_NER",0.966789667896679,1,0.0435378240914002,0.190495165205227,0.683356480988659,64
"REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",0.309477756286267,0.539629915058879,0.104732821580651,0.40154101058146,1.1333813152973,21
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",0.781954887218045,0.99989467401608,0.0541200569620232,0.23795601296258,0.810111525120917,49
"REACTOME_ECM_PROTEOGLYCANS",0.000128786143724697,0.00129900141134977,0.518848077743792,0.513072503420318,1.90748076159659,73
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",0.162217659137577,0.337953456536619,0.156312403073186,-0.408708486631782,-1.24924878214511,26
"REACTOME_EGFR_DOWNREGULATION",0.998116760828625,1,0.0430173196927508,0.145079755714246,0.441329218332013,29
"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION",0.348399246704331,0.585544952444255,0.0959206777921745,0.351182801847787,1.06828985662478,29
"REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS",0.0122848620189297,0.0478499847138937,0.380730400722792,0.626570286016011,1.61814874758185,15
"REACTOME_ELASTIC_FIBRE_FORMATION",5.22509710942182e-05,0.000611793284345636,0.557332238758646,0.612359175536983,2.04216429884151,44
"REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS",0.459183673469388,0.709163974470097,0.0847985102819124,-0.38840563035684,-1.01107485549427,15
"REACTOME_ENDOGENOUS_STEROLS",0.646942800788955,0.901034541488795,0.0653834195468773,0.300796504906718,0.877123273492616,25
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT",0.939393939393939,1,0.0521630305460055,-0.206090143186369,-0.654885911590665,31
"REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK",0.964218455743879,1,0.0445961615888961,0.211438933172151,0.643192281668952,29
"REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE",0.540489642184557,0.801318965432998,0.072003313661988,0.308668888890638,0.938963529314378,29
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING",0.790352504638219,1,0.0530212512043078,0.245307964820113,0.804925974722909,41
"REACTOME_EPHRIN_SIGNALING",0.957115009746589,1,0.0465084048719156,0.21334820860618,0.590001191012805,19
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS",0.197053406998158,0.38790040747669,0.132147260608774,0.344189215394346,1.18703066095107,51
"REACTOME_EPH_EPHRIN_SIGNALING",0.396092362344583,0.64248558368951,0.0852884689790502,0.26636839518514,1.0245192096468,91
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",0.120781527531083,0.269601623953311,0.169570644405628,0.314527684375691,1.23385429512598,107
"REACTOME_ERBB2_REGULATES_CELL_MOTILITY",0.82421875,1,0.053457214108991,0.285088155555457,0.736254259351669,15
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION",0.102040816326531,0.238971466806863,0.190023305279108,0.40802174605139,1.31938347784037,37
"REACTOME_ERK_MAPK_TARGETS",0.954545454545455,1,0.0492917662312669,-0.207665635883795,-0.613208590039849,22
"REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC",0.827852998065764,1,0.052805004567129,0.261150345556856,0.737117540519634,21
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",0.71,0.958811613774477,0.0725351864394589,-0.206817696744992,-0.8996384077712,148
"REACTOME_ESR_MEDIATED_SIGNALING",4.436086095166e-07,1.08197221833317e-05,0.674962860011025,0.459069966834263,1.93508896504676,176
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",2.26891308881986e-05,0.000321831643804236,0.575610261071129,0.475119030034841,1.87613465608194,110
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING",0.21042471042471,0.405442601974394,0.130777137971974,0.428117428045124,1.22037210131712,22
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",0.000288227596357489,0.00243230039120244,0.49849310876659,0.461156386390752,1.77372235238433,91
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",0.000897405698602562,0.00610480067076573,0.477270815362862,0.416219248584706,1.65332767842759,117
"REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS",0.634862385321101,0.893543117974808,0.0628003977812234,0.28745124861577,0.897376676889954,32
"REACTOME_EXTENSION_OF_TELOMERES",0.976058931860037,1,0.0430173196927508,0.182328633890693,0.628810169283215,51
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",8.32865103803851e-11,6.94054253169876e-09,0.839088935621274,0.464132233114852,2.07422494729975,279
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",0.00595929063928623,0.0284453013808412,0.407017918923954,0.452516314258105,1.66764419005279,70
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",0.480475382003396,0.735233943386986,0.0727141077934447,0.242276554892635,0.996225271417978,144
"REACTOME_FANCONI_ANEMIA_PATHWAY",0.99781181619256,1,0.0498907356726307,-0.153634183497809,-0.51184591924528,39
"REACTOME_FATTY_ACID_METABOLISM",0.0486223662884927,0.139508928571429,0.261663521711573,0.307435805401088,1.29665195139114,170
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",0.884328358208955,1,0.0481183992657975,0.233162025458578,0.742532452185804,35
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",0.000387328036780629,0.00304982706126479,0.49849310876659,0.620059138237168,1.94779382704257,33
"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",0.00250343185051976,0.0141687677447989,0.431707695803346,0.548410127919354,1.73009945433535,34
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",0.0881801125703565,0.215073445293552,0.206587922696891,0.347219625489541,1.30275438266512,80
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",6.6985676180418e-06,0.000115492545138652,0.610526878385931,0.5274659672641,2.02864090433996,90
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS",9.93772432914806e-08,3.15483312036446e-06,0.704975715167238,0.690814834217784,2.29739305441694,43
"REACTOME_FCGR_ACTIVATION",8.67049573832872e-08,3.09769405874321e-06,0.704975715167238,0.868843802406719,2.35813439021761,18
"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",0.00416163365482483,0.0212871286691807,0.407017918923954,0.376224199083595,1.51608985316056,130
"REACTOME_FERTILIZATION",0.739130434782609,0.977610871453368,0.0590954798717342,0.300177564656364,0.798672020937303,17
"REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION",0.777142857142857,0.998586927828205,0.0550211117163117,0.266655554234255,0.804158751378807,28
"REACTOME_FGFR2_ALTERNATIVE_SPLICING",0.99232245681382,1,0.0441523058441465,0.163211094160845,0.487016558073089,27
"REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION",0.8203125,1,0.0536769600638126,0.287453083305741,0.742361802212625,15
"REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION",0.983050847457627,1,0.0437125833579551,0.18828631799702,0.572762568665381,29
"REACTOME_FLT3_SIGNALING",0.0168239654854825,0.0604092117970648,0.352487857583619,0.485588458441766,1.57502152956617,38
"REACTOME_FLT3_SIGNALING_IN_DISEASE",0.836190476190476,1,0.05163559644842,0.250889476323079,0.756612659329082,28
"REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",0.0709939148073022,0.182974007235315,0.241339976815091,-0.536921614882531,-1.46992788432157,18
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",4.01178225070823e-05,0.000504626698202293,0.557332238758646,0.674771096471227,2.08336955621055,31
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",0.791896869244936,1,0.0525898950623616,0.242081790006803,0.798813925826393,42
"REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",0.954296160877514,1,0.0437125833579551,0.19366183867186,0.684050724065851,57
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",0.1484375,0.318877551020408,0.159646701919906,0.505375266910597,1.30515661763975,15
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",0.93569844789357,1,0.053457214108991,-0.20315335753176,-0.71234126000743,52
"REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",0.0108749701754855,0.0436745790180141,0.380730400722792,0.462217193785732,1.60789781710827,52
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",0.174545454545455,0.355852098971365,0.140406238523342,0.336684562490524,1.20665333461234,61
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",0.719912472647702,0.963738249863055,0.0652353056017703,-0.257405168505365,-0.828035419849548,32
"REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC",0.147474747474747,0.317149994569349,0.163180127180689,-0.419621870056131,-1.27560843592271,25
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION",0.00336411440062379,0.0178989774267112,0.431707695803346,0.46480274807984,1.6586288794691,62
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES",0.0178879316821929,0.0629856749372989,0.352487857583619,0.601768348624907,1.60110414541658,17
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES",0.0567514677103718,0.153731713364741,0.266350657088526,0.572773027992403,1.50351773776793,16
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES",0.119001919385797,0.266521655959231,0.178219874951973,0.442035633016464,1.31901984754284,27
